Time,Event,Severity,Source,Destination,Confidence
12:49:12,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:12,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:12,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:12,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:12,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:15,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:15,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:15,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:15,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:15,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:15,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:16,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:16,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:16,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:16,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:16,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:19,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:19,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:19,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:20,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:20,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:20,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:20,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:20,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:20,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:22,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:22,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:23,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
